timestamp,source_id,destination_id,packet_type,packet_size_bytes,data_rate_mbps,signal_strength_rssi,throughput_kbps,latency_ms,is_anomaly,anomaly_type
2026-06-13 12:00:08.820,Node_050,Node_038,CAM,952,9.57,-79.7,72.89,7.06,0,Normal
2026-06-13 12:00:23.616,Node_042,Node_012,BSM,1050,9.79,-66.4,82.24,6.32,0,Normal
2026-06-13 12:00:13.832,Node_009,Node_005,CAM,933,9.76,-66.7,72.85,6.38,0,Normal
2026-06-13 12:00:05.208,Node_013,Node_003,CAM,523,11.33,-64.4,47.4,5.220000000000001,0,Normal
2026-06-13 12:00:37.101,Node_031,Node_017,CAM,237,9.53,-77.4,18.07,7.19,0,Normal
2026-06-13 12:00:05.500,Node_042,Node_022,TCP_ACK,64,4.73,-53.0,2.42,10.3,0,Normal
2026-06-13 12:00:28.112,Node_048,Node_029,CAM,1116,11.56,-71.4,103.21,6.07,0,Normal
2026-06-13 12:00:34.524,Node_024,Node_034,CAM,473,37.34,-101.0,37.88,2.09,1,Sybil_Spoofing
2026-06-13 12:00:23.276,Node_007,Node_006,CAM,535,8.61,-72.7,36.85,5.79,0,Normal
2026-06-13 12:00:30.226,Node_011,Node_045,CAM,654,5.52,-83.3,28.88,4.91,0,Normal
2026-06-13 12:00:25.500,Node_040,Node_028,CAM,481,31.09,-99.9,32.28,2.03,1,Sybil_Spoofing
2026-06-13 12:00:12.800,Node_002,Node_010,UDP_STREAM,1408,56.8,-53.7,639.8,236.61,1,DoS_Flooding
2026-06-13 12:00:26.214,Node_025,Node_037,BSM,233,8.05,-57.8,15.01,6.54,0,Normal
2026-06-13 12:00:27.090,Node_029,Node_049,BSM,278,7.74,-63.8,17.21,7.79,0,Normal
2026-06-13 12:00:20.979,Node_016,Node_008,BSM,226,9.36,-65.0,16.92,5.720000000000001,0,Normal
2026-06-13 12:00:10.400,Node_017,Node_050,CAM,466,9.04,-76.4,33.7,5.8,0,Normal
2026-06-13 12:00:35.235,Node_013,Node_008,DENM,338,10.53,-66.9,28.47,5.1,0,Normal
2026-06-13 12:00:32.226,Node_006,Node_044,BSM,1190,10.46,-72.2,99.58,5.71,0,Normal
2026-06-13 12:00:06.838,Node_036,Node_035,BSM,497,10.91,-50.9,43.38,4.32,0,Normal
2026-06-13 12:00:14.256,Node_024,Node_033,CAM,429,3.21,-77.0,11.02,7.79,0,Normal
2026-06-13 12:00:36.040,Node_002,Node_024,TCP_ACK,64,7.54,-70.2,3.86,5.33,0,Normal
2026-06-13 12:00:11.438,Node_040,Node_006,DENM,267,5.09,-45.0,10.87,5.35,0,Normal
2026-06-13 12:00:38.448,Node_027,Node_050,DENM,619,10.23,-82.0,50.66,6.59,0,Normal
2026-06-13 12:00:07.504,Node_029,Node_030,DENM,896,7.17,-79.9,51.39,5.51,0,Normal
2026-06-13 12:00:15.064,Node_050,Node_009,CAM,643,7.03,-50.3,36.16,5.42,0,Normal
2026-06-13 12:00:38.340,Node_010,Node_020,CAM,368,3.62,-47.6,10.66,5.26,0,Normal
2026-06-13 12:00:38.482,Node_019,Node_006,CAM,456,3.96,-46.7,14.45,5.68,0,Normal
2026-06-13 12:00:23.664,Node_040,Node_035,CAM,295,7.03,-78.3,16.59,6.78,0,Normal
2026-06-13 12:00:13.377,Node_011,Node_043,BSM,839,9.21,-60.8,61.82,7.89,0,Normal
2026-06-13 12:00:05.480,Node_002,Node_006,BSM,246,11.49,-54.2,22.61,5.45,0,Normal
2026-06-13 12:00:17.325,Node_050,Node_037,DENM,626,8.18,-83.8,40.97,6.48,0,Normal
2026-06-13 12:00:41.124,Node_019,Node_042,DENM,1179,5.02,-75.2,47.35,5.93,0,Normal
2026-06-13 12:00:31.301,Node_020,Node_030,CAM,274,8.89,-78.7,19.49,9.2,0,Normal
2026-06-13 12:00:35.584,Node_014,Node_022,CAM,821,3.44,-50.5,22.59,8.809999999999999,0,Normal
2026-06-13 12:00:27.342,Node_026,Node_009,DENM,978,5.71,-62.5,44.68,5.029999999999999,0,Normal
2026-06-13 12:00:36.120,Node_008,Node_018,CAM,660,4.48,-81.1,23.65,6.52,0,Normal
2026-06-13 12:00:30.348,Node_040,Node_027,CAM,454,11.63,-48.9,42.24,6.66,0,Normal
2026-06-13 12:00:25.380,Node_013,Node_049,CAM,363,6.98,-64.4,20.27,5.91,0,Normal
2026-06-13 12:00:24.904,Node_032,Node_002,CAM,292,11.45,-64.8,26.75,5.71,0,Normal
2026-06-13 12:00:18.460,Node_038,Node_023,CAM,249,2.51,-65.2,5.0,5.5,0,Normal
2026-06-13 12:00:37.050,Node_019,Node_035,TCP_ACK,64,2.08,-80.7,1.06,5.8100000000000005,0,Normal
2026-06-13 12:00:22.022,Node_047,Node_024,CAM,982,30.44,-101.6,47.37,1.58,1,Sybil_Spoofing
2026-06-13 12:00:30.996,Node_033,Node_029,UDP_STREAM,982,7.5,-52.0,58.92,7.5,0,Normal
2026-06-13 12:00:11.520,Node_009,Node_007,CAM,603,5.73,-45.5,27.64,7.04,0,Normal
2026-06-13 12:00:29.767,Node_049,Node_010,TCP_ACK,64,3.99,-64.6,2.04,6.37,0,Normal
2026-06-13 12:00:06.090,Node_003,Node_009,TCP_ACK,64,9.14,-52.8,4.68,5.609999999999999,0,Normal
2026-06-13 12:00:13.968,Node_039,Node_033,BSM,343,5.28,-60.5,14.49,5.82,0,Normal
2026-06-13 12:00:25.112,Node_038,Node_022,UDP_STREAM,719,10.28,-63.7,59.13,10.27,0,Normal
2026-06-13 12:00:25.198,Node_031,Node_002,CAM,577,5.31,-80.6,24.51,9.29,0,Normal
2026-06-13 12:00:25.872,Node_047,Node_045,BSM,844,2.27,-66.0,15.33,5.779999999999999,0,Normal
2026-06-13 12:00:20.060,Node_047,Node_004,DENM,797,6.8,-64.0,43.36,5.32,0,Normal
2026-06-13 12:00:31.672,Node_010,Node_044,DENM,0,0.0,-47.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:04.158,Node_029,Node_021,BSM,628,3.51,-57.4,17.63,6.09,0,Normal
2026-06-13 12:00:38.740,Node_048,Node_047,CAM,263,9.06,-64.3,19.06,5.18,0,Normal
2026-06-13 12:00:39.468,Node_034,Node_025,DENM,521,11.57,-66.6,48.22,6.86,0,Normal
2026-06-13 12:00:44.700,Node_023,Node_044,DENM,990,10.68,-57.8,84.59,6.29,0,Normal
2026-06-13 12:00:23.177,Node_040,Node_031,CAM,396,11.57,-73.8,36.65,5.970000000000001,0,Normal
2026-06-13 12:00:25.972,Node_050,Node_019,CAM,921,4.07,-56.8,29.99,5.74,0,Normal
2026-06-13 12:00:29.997,Node_036,Node_047,BSM,480,4.88,-62.1,18.74,7.63,0,Normal
2026-06-13 12:00:33.744,Node_023,Node_050,BSM,1023,3.46,-83.3,28.32,5.609999999999999,0,Normal
2026-06-13 12:00:09.150,Node_023,Node_029,DENM,871,4.56,-65.8,31.77,11.3,0,Normal
2026-06-13 12:00:44.982,Node_018,Node_036,CAM,912,4.72,-80.6,34.44,6.72,0,Normal
2026-06-13 12:00:21.797,Node_016,Node_004,CAM,885,11.05,-76.0,78.23,6.6,0,Normal
2026-06-13 12:00:10.780,Node_027,Node_022,CAM,934,6.72,-57.8,50.21,7.19,0,Normal
2026-06-13 12:00:46.350,Node_011,Node_027,TCP_ACK,64,8.53,-49.8,4.37,9.2,0,Normal
2026-06-13 12:00:18.910,Node_049,Node_019,CAM,528,4.85,-82.6,20.49,5.75,0,Normal
2026-06-13 12:00:21.459,Node_035,Node_048,CAM,940,10.5,-83.5,78.96,7.35,0,Normal
2026-06-13 12:00:36.192,Node_012,Node_003,CAM,1056,5.97,-65.2,50.43,7.28,0,Normal
2026-06-13 12:00:26.292,Node_003,Node_001,DENM,505,7.68,-80.7,31.03,8.11,0,Normal
2026-06-13 12:00:25.748,Node_030,Node_042,CAM,756,7.24,-49.4,43.79,6.13,0,Normal
2026-06-13 12:00:43.785,Node_030,Node_018,TCP_ACK,64,3.93,-80.5,2.01,7.96,0,Normal
2026-06-13 12:00:40.132,Node_042,Node_017,DENM,935,3.86,-55.5,28.87,5.66,0,Normal
2026-06-13 12:00:18.703,Node_012,Node_040,CAM,1076,8.39,-68.8,72.22,4.3,0,Normal
2026-06-13 12:00:29.574,Node_006,Node_026,BSM,885,2.95,-45.7,20.89,4.79,0,Normal
2026-06-13 12:00:23.287,Node_001,Node_017,TCP_ACK,64,5.84,-67.1,2.99,6.5,0,Normal
2026-06-13 12:00:30.080,Node_020,Node_038,CAM,940,7.73,-74.5,58.13,7.86,0,Normal
2026-06-13 12:00:22.470,Node_004,Node_043,BSM,321,6.65,-78.6,17.08,6.61,0,Normal
2026-06-13 12:00:28.658,Node_045,Node_008,CAM,854,11.16,-73.2,76.25,6.71,0,Normal
2026-06-13 12:00:21.318,Node_009,Node_031,CAM,356,6.55,-45.4,18.65,7.32,0,Normal
2026-06-13 12:00:48.600,Node_031,Node_049,CAM,750,10.02,-52.0,60.12,7.22,0,Normal
2026-06-13 12:00:09.750,Node_034,Node_029,DENM,740,9.04,-81.9,53.52,8.52,0,Normal
2026-06-13 12:00:08.150,Node_036,Node_033,TCP_ACK,64,4.02,-63.5,2.06,5.87,0,Normal
2026-06-13 12:00:46.761,Node_029,Node_008,CAM,0,0.0,-61.7,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:45.920,Node_029,Node_004,CAM,664,3.32,-68.4,17.64,9.05,0,Normal
2026-06-13 12:00:42.112,Node_044,Node_020,TCP_ACK,64,9.23,-69.2,4.73,7.06,0,Normal
2026-06-13 12:00:21.450,Node_038,Node_005,CAM,246,6.24,-57.0,12.28,8.59,0,Normal
2026-06-13 12:00:08.275,Node_005,Node_031,CAM,232,4.87,-77.8,9.04,5.92,0,Normal
2026-06-13 12:00:38.844,Node_024,Node_025,CAM,659,10.7,-48.7,56.41,7.98,0,Normal
2026-06-13 12:00:49.284,Node_009,Node_042,BSM,1080,5.48,-77.9,47.35,8.0,0,Normal
2026-06-13 12:00:48.430,Node_009,Node_047,BSM,428,10.35,-54.8,35.44,4.75,0,Normal
2026-06-13 12:00:42.880,Node_044,Node_047,CAM,757,6.24,-69.8,37.79,6.88,0,Normal
2026-06-13 12:00:42.672,Node_023,Node_010,CAM,482,3.88,-50.0,14.96,6.72,0,Normal
2026-06-13 12:00:06.066,Node_043,Node_027,UDP_STREAM,1426,48.36,-49.6,551.69,224.58,1,DoS_Flooding
2026-06-13 12:00:41.912,Node_039,Node_044,UDP_STREAM,1456,56.72,-75.2,660.67,136.06,1,DoS_Flooding
2026-06-13 12:00:08.136,Node_009,Node_033,BSM,496,4.34,-48.3,17.22,11.91,0,Normal
2026-06-13 12:00:31.280,Node_016,Node_020,CAM,1097,3.43,-58.6,30.1,9.65,0,Normal
2026-06-13 12:00:29.326,Node_018,Node_004,UDP_STREAM,770,11.49,-49.8,70.78,7.35,0,Normal
2026-06-13 12:00:40.698,Node_036,Node_032,BSM,248,11.72,-47.3,23.25,6.83,0,Normal
2026-06-13 12:00:49.392,Node_021,Node_045,BSM,626,6.08,-73.0,30.45,5.18,0,Normal
2026-06-13 12:00:50.568,Node_031,Node_016,DENM,1069,4.25,-50.7,36.35,6.74,0,Normal
2026-06-13 12:00:44.160,Node_004,Node_036,UDP_STREAM,622,11.68,-62.7,58.12,6.62,0,Normal
2026-06-13 12:00:24.912,Node_017,Node_014,DENM,538,8.47,-48.1,36.45,11.6,0,Normal
2026-06-13 12:00:11.451,Node_035,Node_047,CAM,1049,3.9,-74.3,32.73,7.24,0,Normal
2026-06-13 12:00:06.960,Node_005,Node_013,CAM,1023,9.62,-56.0,78.73,8.18,0,Normal
2026-06-13 12:00:46.068,Node_014,Node_022,CAM,510,11.57,-84.4,47.21,5.76,0,Normal
2026-06-13 12:00:14.000,Node_048,Node_049,CAM,690,11.14,-57.2,61.49,7.79,0,Normal
2026-06-13 12:00:38.961,Node_016,Node_036,UDP_STREAM,529,9.76,-69.8,41.3,4.23,0,Normal
2026-06-13 12:00:35.552,Node_020,Node_017,CAM,0,0.0,-65.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:45.890,Node_049,Node_021,UDP_STREAM,1428,82.06,-72.5,937.45,88.81,1,DoS_Flooding
2026-06-13 12:00:41.064,Node_019,Node_010,CAM,400,5.3,-69.8,16.96,5.2,0,Normal
2026-06-13 12:00:48.635,Node_036,Node_042,CAM,1166,8.85,-74.7,82.55,6.29,0,Normal
2026-06-13 12:00:48.060,Node_030,Node_011,DENM,950,9.95,-78.2,75.62,7.7,0,Normal
2026-06-13 12:00:48.195,Node_012,Node_035,CAM,857,11.57,-64.0,79.32,6.28,0,Normal
2026-06-13 12:00:10.382,Node_043,Node_004,DENM,982,2.06,-79.5,16.18,5.3,0,Normal
2026-06-13 12:00:09.693,Node_046,Node_010,UDP_STREAM,209,39.01,-100.4,7.01,2.83,1,Sybil_Spoofing
2026-06-13 12:00:48.240,Node_002,Node_001,CAM,744,7.52,-84.5,44.76,5.529999999999999,0,Normal
2026-06-13 12:00:28.880,Node_035,Node_019,UDP_STREAM,217,7.02,-57.1,12.19,6.27,0,Normal
2026-06-13 12:00:19.910,Node_007,Node_034,DENM,352,4.41,-60.2,12.42,5.66,0,Normal
2026-06-13 12:00:36.300,Node_018,Node_026,BSM,280,5.73,-68.8,12.84,6.69,0,Normal
2026-06-13 12:00:24.388,Node_020,Node_044,CAM,1047,10.48,-58.9,87.78,6.33,0,Normal
2026-06-13 12:00:06.570,Node_006,Node_026,CAM,588,5.77,-66.0,27.14,6.7,0,Normal
2026-06-13 12:00:19.398,Node_006,Node_032,CAM,1065,6.34,-53.6,54.02,11.69,0,Normal
2026-06-13 12:00:12.478,Node_034,Node_003,CAM,435,4.11,-50.3,14.3,5.220000000000001,0,Normal
2026-06-13 12:00:48.208,Node_018,Node_003,BSM,1146,2.74,-48.0,25.12,8.8,0,Normal
2026-06-13 12:00:06.642,Node_012,Node_021,DENM,216,11.61,-61.5,20.06,4.02,0,Normal
2026-06-13 12:00:41.070,Node_005,Node_020,DENM,366,7.64,-62.3,22.37,5.15,0,Normal
2026-06-13 12:00:54.908,Node_022,Node_025,CAM,973,9.4,-53.4,73.17,6.76,0,Normal
2026-06-13 12:00:11.160,Node_033,Node_048,TCP_ACK,64,11.74,-82.9,6.01,6.28,0,Normal
2026-06-13 12:00:10.817,Node_022,Node_039,CAM,987,8.14,-61.2,64.27,7.25,0,Normal
2026-06-13 12:00:34.782,Node_002,Node_041,BSM,479,9.84,-67.0,37.71,6.02,0,Normal
2026-06-13 12:00:39.750,Node_028,Node_012,CAM,896,7.86,-69.8,56.34,6.39,0,Normal
2026-06-13 12:00:31.960,Node_016,Node_046,BSM,275,2.82,-78.8,6.2,6.36,0,Normal
2026-06-13 12:00:18.473,Node_048,Node_025,CAM,524,5.61,-81.3,23.52,6.52,0,Normal
2026-06-13 12:00:46.494,Node_024,Node_049,CAM,476,3.02,-81.5,11.5,6.62,0,Normal
2026-06-13 12:00:53.439,Node_027,Node_007,CAM,226,2.9,-62.8,5.24,6.31,0,Normal
2026-06-13 12:00:35.340,Node_025,Node_001,BSM,498,6.14,-53.8,24.46,6.03,0,Normal
2026-06-13 12:00:27.432,Node_037,Node_034,CAM,373,8.85,-78.2,26.41,6.18,0,Normal
2026-06-13 12:00:29.796,Node_032,Node_010,BSM,264,3.67,-74.0,7.75,6.81,0,Normal
2026-06-13 12:00:11.107,Node_024,Node_017,CAM,1166,4.47,-60.0,41.7,6.83,0,Normal
2026-06-13 12:00:23.040,Node_030,Node_007,BSM,338,5.05,-47.0,13.66,5.68,0,Normal
2026-06-13 12:00:41.195,Node_022,Node_029,TCP_ACK,64,5.35,-52.4,2.74,5.38,0,Normal
2026-06-13 12:00:16.984,Node_020,Node_021,CAM,817,11.47,-77.0,74.97,4.720000000000001,0,Normal
2026-06-13 12:00:42.957,Node_021,Node_019,TCP_ACK,64,9.35,-59.7,4.79,9.61,0,Normal
2026-06-13 12:00:27.936,Node_021,Node_025,TCP_ACK,64,4.8,-53.6,2.46,5.09,0,Normal
2026-06-13 12:00:23.729,Node_038,Node_035,CAM,384,8.82,-63.0,27.1,5.51,0,Normal
2026-06-13 12:00:49.920,Node_046,Node_014,DENM,648,36.93,-97.3,51.74,2.35,1,Sybil_Spoofing
2026-06-13 12:00:17.595,Node_041,Node_020,DENM,447,4.53,-78.8,16.2,4.93,0,Normal
2026-06-13 12:00:41.552,Node_005,Node_029,DENM,812,6.79,-69.0,44.11,4.65,0,Normal
2026-06-13 12:00:45.981,Node_035,Node_003,UDP_STREAM,1009,11.68,-56.9,94.28,5.8100000000000005,0,Normal
2026-06-13 12:00:12.214,Node_007,Node_050,BSM,454,8.58,-70.8,31.16,8.0,0,Normal
2026-06-13 12:00:08.295,Node_037,Node_042,BSM,893,8.47,-46.3,60.51,6.44,0,Normal
2026-06-13 12:00:47.520,Node_007,Node_001,DENM,300,4.59,-64.6,11.02,10.56,0,Normal
2026-06-13 12:00:26.202,Node_029,Node_024,CAM,600,6.63,-57.8,31.82,7.48,0,Normal
2026-06-13 12:00:19.104,Node_023,Node_002,CAM,694,3.05,-68.4,16.93,5.04,0,Normal
2026-06-13 12:00:15.561,Node_047,Node_010,CAM,556,5.12,-66.8,22.77,6.62,0,Normal
2026-06-13 12:00:53.200,Node_023,Node_031,CAM,299,6.38,-57.1,15.26,4.75,0,Normal
2026-06-13 12:00:34.486,Node_003,Node_046,DENM,0,0.0,-71.3,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:20.904,Node_048,Node_016,BSM,728,3.74,-78.6,21.78,5.890000000000001,0,Normal
2026-06-13 12:00:51.584,Node_015,Node_026,CAM,844,3.84,-59.4,25.93,7.25,0,Normal
2026-06-13 12:00:06.868,Node_048,Node_040,CAM,1104,3.97,-61.3,35.06,9.29,0,Normal
2026-06-13 12:00:25.920,Node_014,Node_018,BSM,970,9.04,-53.2,70.15,9.18,0,Normal
2026-06-13 12:00:59.682,Node_012,Node_024,CAM,533,3.97,-80.4,16.93,6.27,0,Normal
2026-06-13 12:00:54.945,Node_034,Node_041,CAM,520,7.97,-60.5,33.16,7.71,0,Normal
2026-06-13 12:00:40.392,Node_023,Node_030,DENM,832,3.73,-58.1,24.83,6.04,0,Normal
2026-06-13 12:00:12.679,Node_044,Node_009,BSM,520,3.18,-72.8,13.23,6.76,0,Normal
2026-06-13 12:00:18.860,Node_033,Node_025,CAM,628,7.96,-62.0,39.99,4.84,0,Normal
2026-06-13 12:00:55.074,Node_041,Node_035,CAM,910,11.19,-47.8,81.46,5.529999999999999,0,Normal
2026-06-13 12:00:21.424,Node_032,Node_019,BSM,343,3.87,-51.3,10.62,7.32,0,Normal
2026-06-13 12:00:41.713,Node_001,Node_032,DENM,339,3.95,-69.6,10.71,4.65,0,Normal
2026-06-13 12:00:56.304,Node_027,Node_044,BSM,703,6.16,-51.4,34.64,6.61,0,Normal
2026-06-13 12:00:12.865,Node_037,Node_002,CAM,1014,9.61,-73.3,77.96,6.73,0,Normal
2026-06-13 12:01:01.152,Node_019,Node_011,CAM,999,6.57,-55.3,52.51,7.38,0,Normal
2026-06-13 12:01:02.550,Node_033,Node_008,CAM,786,3.14,-54.0,19.74,4.84,0,Normal
2026-06-13 12:00:43.054,Node_035,Node_049,DENM,242,9.6,-67.3,18.59,4.7,0,Normal
2026-06-13 12:00:49.442,Node_007,Node_048,BSM,1049,8.54,-75.1,71.67,8.030000000000001,0,Normal
2026-06-13 12:00:07.560,Node_029,Node_017,CAM,556,10.62,-81.5,47.24,6.73,0,Normal
2026-06-13 12:00:16.840,Node_050,Node_016,DENM,414,10.11,-61.5,33.48,6.05,0,Normal
2026-06-13 12:00:50.218,Node_011,Node_040,BSM,342,9.85,-52.5,26.95,4.8100000000000005,0,Normal
2026-06-13 12:00:41.877,Node_035,Node_018,TCP_ACK,64,7.97,-78.3,4.08,5.970000000000001,0,Normal
2026-06-13 12:00:35.616,Node_019,Node_037,BSM,473,11.52,-64.4,43.59,5.23,0,Normal
2026-06-13 12:00:14.450,Node_009,Node_049,DENM,1004,6.12,-82.6,49.16,7.92,0,Normal
2026-06-13 12:00:17.892,Node_045,Node_009,CAM,455,3.46,-72.1,12.59,5.02,0,Normal
2026-06-13 12:00:46.970,Node_032,Node_010,DENM,791,8.32,-59.9,52.65,6.19,0,Normal
2026-06-13 12:00:12.412,Node_041,Node_050,TCP_ACK,64,2.93,-64.4,1.5,7.73,0,Normal
2026-06-13 12:00:44.616,Node_030,Node_032,BSM,535,7.82,-50.2,33.47,7.4,0,Normal
2026-06-13 12:00:14.190,Node_047,Node_030,BSM,850,28.27,-102.0,58.75,1.86,1,Sybil_Spoofing
2026-06-13 12:00:27.584,Node_032,Node_018,DENM,530,10.28,-71.5,43.59,7.42,0,Normal
2026-06-13 12:00:57.888,Node_022,Node_044,CAM,980,2.48,-81.0,19.44,7.73,0,Normal
2026-06-13 12:00:54.991,Node_002,Node_008,UDP_STREAM,1454,55.12,-67.3,641.16,246.82,1,DoS_Flooding
2026-06-13 12:00:18.662,Node_042,Node_020,BSM,0,0.0,-49.9,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:44.370,Node_017,Node_006,UDP_STREAM,580,35.89,-100.6,40.14,2.51,1,Sybil_Spoofing
2026-06-13 12:00:51.884,Node_042,Node_006,UDP_STREAM,920,32.79,-101.1,21.71,1.89,1,Sybil_Spoofing
2026-06-13 12:00:05.244,Node_045,Node_022,TCP_ACK,64,10.17,-45.5,5.21,6.37,0,Normal
2026-06-13 12:00:18.834,Node_031,Node_005,CAM,0,0.0,-55.8,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:39.510,Node_024,Node_020,CAM,340,5.83,-52.5,15.86,7.21,0,Normal
2026-06-13 12:00:20.240,Node_005,Node_034,CAM,776,2.08,-59.0,12.91,5.279999999999999,0,Normal
2026-06-13 12:00:28.224,Node_041,Node_048,BSM,355,11.2,-60.4,31.81,8.58,0,Normal
2026-06-13 12:00:28.730,Node_006,Node_007,CAM,343,9.52,-61.4,26.12,7.07,0,Normal
2026-06-13 12:00:52.717,Node_021,Node_009,BSM,453,4.77,-81.6,17.29,4.51,0,Normal
2026-06-13 12:00:36.408,Node_050,Node_045,CAM,227,10.48,-58.7,19.03,7.81,0,Normal
2026-06-13 12:01:03.190,Node_039,Node_033,BSM,393,39.32,-96.5,29.81,1.99,1,Sybil_Spoofing
2026-06-13 12:00:16.948,Node_016,Node_032,CAM,853,7.94,-63.9,54.18,7.55,0,Normal
2026-06-13 12:00:45.594,Node_021,Node_009,BSM,596,10.61,-62.3,50.59,6.55,0,Normal
2026-06-13 12:00:24.192,Node_049,Node_031,UDP_STREAM,1177,11.87,-82.1,111.77,8.469999999999999,0,Normal
2026-06-13 12:00:05.837,Node_017,Node_014,DENM,240,11.23,-47.1,21.56,5.65,0,Normal
2026-06-13 12:00:37.350,Node_041,Node_046,DENM,713,9.67,-68.1,55.16,7.91,0,Normal
2026-06-13 12:01:06.297,Node_035,Node_040,UDP_STREAM,356,4.77,-72.6,13.58,6.92,0,Normal
2026-06-13 12:00:28.024,Node_010,Node_035,BSM,534,5.91,-59.6,25.25,4.71,0,Normal
2026-06-13 12:00:11.778,Node_020,Node_045,BSM,647,31.52,-108.7,48.14,1.91,1,Sybil_Spoofing
2026-06-13 12:00:10.896,Node_020,Node_043,UDP_STREAM,1417,80.07,-78.0,907.67,123.5,1,DoS_Flooding
2026-06-13 12:00:44.590,Node_034,Node_047,CAM,465,3.67,-79.9,13.65,5.52,0,Normal
2026-06-13 12:00:35.568,Node_047,Node_008,CAM,989,11.0,-71.6,87.03,4.51,0,Normal
2026-06-13 12:01:05.808,Node_005,Node_017,BSM,929,11.75,-59.9,87.33,5.12,0,Normal
2026-06-13 12:01:04.120,Node_024,Node_004,CAM,711,10.59,-78.3,60.24,6.26,0,Normal
2026-06-13 12:00:16.524,Node_037,Node_044,TCP_ACK,64,9.23,-75.9,4.73,5.5,0,Normal
2026-06-13 12:00:09.660,Node_001,Node_016,UDP_STREAM,247,6.72,-69.7,13.28,10.96,0,Normal
2026-06-13 12:00:08.759,Node_036,Node_046,CAM,958,8.56,-76.0,65.6,5.67,0,Normal
2026-06-13 12:00:42.042,Node_018,Node_005,UDP_STREAM,785,5.73,-64.9,35.98,8.36,0,Normal
2026-06-13 12:00:25.465,Node_015,Node_034,DENM,247,11.54,-82.2,22.8,9.29,0,Normal
2026-06-13 12:00:38.048,Node_050,Node_020,CAM,535,2.86,-66.7,12.24,5.84,0,Normal
2026-06-13 12:00:39.060,Node_037,Node_020,CAM,957,8.23,-66.4,63.01,5.74,0,Normal
2026-06-13 12:01:03.376,Node_050,Node_013,BSM,950,11.0,-54.6,83.6,5.859999999999999,0,Normal
2026-06-13 12:00:05.137,Node_027,Node_002,UDP_STREAM,438,7.42,-59.6,26.0,6.26,0,Normal
2026-06-13 12:00:05.616,Node_022,Node_001,TCP_ACK,64,9.59,-69.9,4.91,6.01,0,Normal
2026-06-13 12:00:41.272,Node_007,Node_014,BSM,742,11.83,-68.2,70.22,5.15,0,Normal
2026-06-13 12:00:21.620,Node_046,Node_018,BSM,295,2.44,-75.7,5.76,6.97,0,Normal
2026-06-13 12:00:54.165,Node_045,Node_024,CAM,0,0.0,-81.6,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:20.768,Node_041,Node_026,CAM,276,7.92,-82.5,17.49,11.09,0,Normal
2026-06-13 12:00:20.339,Node_016,Node_019,DENM,467,10.51,-48.0,39.27,7.94,0,Normal
2026-06-13 12:00:44.082,Node_021,Node_029,CAM,478,4.34,-47.3,16.6,6.02,0,Normal
2026-06-13 12:00:17.575,Node_010,Node_007,CAM,368,6.5,-72.4,19.14,7.34,0,Normal
2026-06-13 12:00:48.076,Node_050,Node_014,TCP_ACK,64,6.52,-66.5,3.34,7.28,0,Normal
2026-06-13 12:00:15.741,Node_011,Node_044,UDP_STREAM,1441,52.42,-57.1,604.3,252.12,1,DoS_Flooding
2026-06-13 12:00:48.278,Node_026,Node_033,CAM,250,8.77,-74.6,17.54,4.65,0,Normal
2026-06-13 12:00:08.143,Node_026,Node_029,CAM,769,9.48,-75.0,58.32,5.07,0,Normal
2026-06-13 12:00:21.600,Node_008,Node_001,BSM,263,10.3,-45.7,21.67,5.48,0,Normal
2026-06-13 12:00:53.872,Node_024,Node_044,CAM,845,11.38,-81.6,76.93,6.47,0,Normal
2026-06-13 12:00:13.978,Node_002,Node_005,BSM,402,11.02,-67.3,35.44,3.58,0,Normal
2026-06-13 12:00:45.402,Node_008,Node_003,DENM,1164,6.61,-78.3,61.55,5.45,0,Normal
2026-06-13 12:00:53.724,Node_032,Node_002,TCP_ACK,64,5.83,-67.9,2.98,8.67,0,Normal
2026-06-13 12:00:27.645,Node_018,Node_029,DENM,1104,3.49,-60.4,30.82,5.1899999999999995,0,Normal
2026-06-13 12:00:41.310,Node_032,Node_027,CAM,1103,7.51,-82.6,66.27,6.82,0,Normal
2026-06-13 12:00:21.915,Node_027,Node_013,BSM,858,10.85,-64.0,74.47,6.91,0,Normal
2026-06-13 12:01:12.712,Node_002,Node_025,TCP_ACK,64,9.82,-70.6,5.03,7.06,0,Normal
2026-06-13 12:01:05.526,Node_023,Node_037,TCP_ACK,64,7.02,-69.5,3.59,7.55,0,Normal
2026-06-13 12:00:44.590,Node_039,Node_015,BSM,230,32.94,-95.1,20.17,2.53,1,Sybil_Spoofing
2026-06-13 12:00:33.879,Node_011,Node_007,BSM,453,8.57,-74.3,31.06,9.1,0,Normal
2026-06-13 12:00:11.808,Node_049,Node_015,CAM,789,10.47,-53.1,66.09,6.01,0,Normal
